dbo	spx_ObtenerListaCU	1	0	0	0	0	0	auth
dbo	spx_ObtenerListadoSucursalXUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerListaIngresoAlmacen_Devolucion	1	0	0	0	0	0	auth
dbo	spx_ObtenerListaIngresoAlmacen_E18	1	0	0	0	0	0	auth
dbo	spx_ObtenerListaIngresoAlmacenPedidos	1	0	0	0	0	0	auth
dbo	spx_ObtenerListaRol	1	0	0	0	0	0	general
dbo	spx_ObtenerListaUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerMenu_X_IdRol	1	0	0	0	0	0	general
dbo	spx_ObtenerMenuRolXIdRol	1	0	0	0	0	0	general
dbo	spx_ObtenerMenuXUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerNombre_Rol	1	0	0	0	0	0	general
dbo	spx_ObtenerNomencladores	1	0	0	0	0	0	inventory
dbo	spx_ObtenerOrdeTrabajoCompletaXID	1	0	0	0	0	0	auth
dbo	spx_ObtenerPedidoVendedorRFechas	1	0	0	0	0	0	order
dbo	spx_ObtenerProductosConSerie	1	0	0	0	0	0	inventory
dbo	spx_ObtenerProductosConSerieSinTarjeta	1	0	0	0	0	0	inventory
dbo	spx_ObtenerProductosDatosXRuta	1	0	0	0	0	0	inventory
dbo	spx_ObtenerProductosNoEntregadosOT	1	0	0	0	0	0	inventory
dbo	spx_ObtenerProductosPCargoUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerProductosPendientesEntrega	1	1	0	0	0	0	inventory
dbo	spx_ObtenerRutaXIdTecnico	1	0	0	0	0	0	tech
dbo	spx_ObtenerSaldoRuta	1	1	1	0	0	1	inventory
dbo	spx_ObtenerSaldoRuta_CierreAlmacen	1	1	0	0	0	1	inventory
dbo	spx_ObtenerSalidaTraspaso	1	0	0	0	0	0	auth
dbo	spx_ObtenerSalidaTraspasoPendiente	1	0	0	0	0	0	auth
dbo	spx_ObtenerSucursal	1	0	0	0	0	0	general
dbo	spx_ObtenerSucursalesConexion	1	0	0	0	0	0	order
dbo	spx_ObtenerSucursalTodos	1	0	0	0	0	0	general
dbo	spx_ObtenerTablaProcedimientos	1	0	0	0	0	0	general
dbo	spx_ObtenerTecnicosEnRuta	1	0	0	0	0	0	tech
dbo	spx_ObtenerTipoBajaProductosPendiente	1	0	0	0	0	0	inventory
dbo	spx_ObtenerTipoCobroBaja	1	0	0	0	0	0	billing
dbo	spx_ObtenerTipoDatosXTabla	1	0	0	0	0	0	general
dbo	spx_ObtenerTipoProducto	1	0	0	0	0	0	inventory
dbo	spx_ObtenerTipoServicio	1	0	0	0	0	0	general
dbo	spx_ObtenerTipoServicioCUNR	1	0	0	0	0	0	general
dbo	spx_ObtenerTodasRuta	1	0	0	0	0	0	general
dbo	spx_ObtenerTodosLosBajasXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosCierresXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosCuadreXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosDevolucionXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosIngresosMaterialTigoXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosIngresosXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosOrdenesTrabajoXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosLosTraspasosXRangoFechas	1	0	0	0	0	0	auth
dbo	spx_ObtenerTodosRol	1	0	0	0	0	0	general
dbo	spx_ObtenerUsoPromedioMaterialOT	1	1	1	0	0	0	auth
dbo	spx_ObtenerUsoPromedioMaterialOTAlarma	1	1	1	0	0	0	inventory
dbo	spx_obtenerUsuarioCNR	1	0	0	0	0	0	auth
dbo	spx_ObtenerUsuarioSucursal	1	0	0	0	0	0	auth
dbo	spx_ObtenerVersionActual	1	0	0	0	0	0	general
dbo	spx_ObtenerVersionCentral_tblSucrusal	1	0	0	0	0	0	general
dbo	spx_QuitarPendienteRecojo	0	0	1	0	0	0	general
dbo	spx_rechazarProductoDevuelvo	1	1	1	0	0	0	auth
dbo	spx_rechazarProductoDevuelvoTigoPendiente	1	0	1	0	0	0	auth
dbo	spx_RegistrarProductosSaldos	1	1	0	0	0	0	inventory
